애견카페 물림사고 후기입니다..!,"이전 글 보시면 더 자세하게 아실 수 있습니다!
간단하게 말씀드리자면
저희 자리에서 저희 애 잡고 간식을 주었는데 퍼그가 와서 저희 애 간식을 뺏어 먹어서 저희 애가 물었어요.
견주는 당시뿐만 아니라 있는 내내 저 멀리서 스마트폰+커피 이렇게만 하고 있었습니다.
도의적으로 병원비 반을 부담하고자 했는데 10만원보다 넘는 병원 비용과 이해가 되지 않는 상세내역서..(넥카라 etc)
그리고 계속해서 병원다니겠다고 하는 상대방 견주..
회원님들 말씀 듣고 참고해서 비용의 반을 주기로 하겠다고 1차 통화를 했습니다.
상대방 견주가 오히려 화내더라구요
자기네 개는 물릴 애가 아닌데 물렸다고요.
저희 애가 물고서 바로 자리에서 일어났다고 저보고 왜 더 잘 안말렸냐고 하더라구요.
저는 저희 애는 제가 말리는 데 왜 그쪽은 계속 다른 거 하시면서 본인 애 안 말리셨냐고 했습니다.
저보고 민사로 걸겠다고 했습니다. 1차 통화 끝내고 문자로 계좌번호 남겨주시면 비용의 반을 드리겠다고 의사전달했고, 그에대해서도 거절하시고 법적조치 하시겠다고 했습니다.
———————————————————————
2차 통화 방금 했습니다.
그 날 남자견주분만 계셨는데 여자 견주분이라시면서 전화가 왔습니다.
알아보셨더니 승소 가능성이 자기네들이 더 크고 그러면 변호사 비용까지 청구할 건데 좋게 하자는 식으로 얘기를 하더라구요?
좋게 끝내자는 게 지금까지 나온 병원비용을 내라는 거였어요.
저는 솔직히 사과 한 마디 못 들은 상태에서 100% 저희 책임이라 하니 어이가 없네요.
제가 그쪽에서 애 안보고 폰하고 커피드시고 계시지 않았냐고 했더니
눈으로는 보고 있었다고 해요(이마저도 말바꾼겁니다 안 보고 있었어요..)
제가 왜 애 안보고 커피만 드시고 폰만 하셨냐고 했더니 오히려 저보고 애견 카페에 왜 가세요? 그럼 그 쪽은 애 계속 쫓아다니세요? 이러더라구요
저는 계속 쫓아다니거든요 그래서 네 저는 계속 쫓아다녀요. 커피마시려면 그냥 카페에 가셔야지 왜 애견카페에 오세요 그것도 애들 풀어놓고 놀려고 오는 곳에서 견주가 자기 개 케어하셔야잖아요.
이랬더니 말은 안하고 자꾸 저보고 의사는 바뀌지 않은 거 같다면서 그렇게 전화를 끊었네요.
저는 다시 한 번 계좌 알려주시면 비용의 반을 드리겠다고 덧붙였습니다.
진짜 그냥 돈 주고 꺼지라고 하고 싶은데
이런 견주는 더 이상 애견카페에 안 왔으면 하는 마음에 쉽게 돈 주고 못 넘어가겠네요.
법적으로 알아봤다하면서 본인들이 승소한다고 협박하는데 어처구니가 없네요. ","샌디맘
제친구는 진돗개 목줄하고 산책하는데, 목줄도 안한 푸들이 먼저 달려와서 짖으며 알짱대길래 말리는 중에 친구의 진돗개가 푸들을 물었대요. 목줄 안하고 산책나온 상대쪽 잘못도 있는데, 치료비는 제 친구가 다 지불했대요. 억울하지만 어쩔 수 없다고 하는데..
저도 속상하더라구요. 법으로 따지면 물린 쪽이 승소할 확률이 높다고 하더라구요. ㅠㅠ
여러군데 한번 상담해보세요.. 많이 속상하시겠어요.
2022.12.15. 14:24"
"[충주 애견카페] 아이조아 펫파크,유기견 보호소/루암리 카페 다녀온 내돈내산 후기😊","안녕하세요 짱실장이에요..👋🏻
오늘은 짱실장의 휴무였는데요!!
휴무는 넘 짧아,멍하니 쉬고 싶...
하지만 제 성격상 멍하니 쉰다는건 말 뿐ㅎㅎ
오전에 둘찌와 후다닥 볼일 보고
아이들과 함께 카페 데이트를 했어요
저희 아들은 
카페에서 맛난 음료 아크림,케익을 좋아하고
저희 딸은 댕댕이를 넘나 좋아하는 편 인데요
댕댕이(하늘,레몬)도 키우고
아이둘도 키우는 저에게
평일 휴무날은 아이와 댕댕이와 함께 가기에
집근처 여기가 좋겠다 싶겠더라구요😊
그 모든걸 갖춘 루암리카페
그래서 너로 정했돠
아이조아 펫파크/보호소 + 루암리카페를 
다녀온 사진과 후기를 
시작 해보겠습니다.
처음엔 그저 애견카페인줄 알고 갔는데...
유기견 보호소도 운영중 이더라구요
이쁜 아가들이 한번 파양되서 그런지
경계심이 있어서 짖고 
불안해 보이더라구요
🥺
제가 다녀온 후기를 알려드릴게요
루암리 카페를 가보신 분들은 아시겠지만
요집 커피맛도 괜찮고 
바깥풍경 보기에도 좋은곳이죠
지금은 1층에 유기견보호소와 
애견카페를 함께 운영 하고
2층부터는 카페 (노키즈존)을 운영하고 있습니다.
2층부터는 애견 출입이 안된다네요
음
내 반려견도 즐길수 있고
유기견도 입양 할수 있는 곳이라
취지가 너무 좋더라구요 ~~~~~~
유기견은 한번 파양 된 아이들이기에
입양 절차가 까다롭다고 합니다
혹
유기견 입양을 하실 분들은
유기견 입양에 대해 잘 고려해보시면 좋을거 같습니다.
추운 겨울을 위해 방갈로도 준비 되어있고 
1층 키호스크에서 주문을 하면
2층 카페에서 주문한 음료도 가져다주시고
난로도 피워주시고....
한 여름엔 더위를 피할곳이 없을거 같아
그건 좀 단점 같지만 
 꽤 괜찮더라구요
들어가기 전 눈사람도 구경하고...
아이조아 펫파크 포토존에서 사진도 찍고..
아들은 사진을 거부 하고
좋아요버튼 꾹 누르는건 찍는다고 하네요 🙄🤣
유기견 강아지 중...
지금도 눈에 선한 요녀석..
아이들 화장실 가는 겸 
2층으로 가서 볼일 보고
사진 잠깐 찍고 내려갔습니다.
서로 여보라고 부를 정도로
사이좋은 너희...🙄🫢
꼬옥 끌어안고
다정히 포즈도 취해보고...
2층만 이용시,
카페 메뉴판은...이정도 가격이고요
1층 이용시에는
음료는 1인 1주문 이고
음료당 입장료 포함한 가격으로
음료를 제공 합니다.
대략 한잔에 8천원 후반?
2층 내부는 예전이랑 같은 모습이고요..
볼일을 봤으니 1층으로 복귀
방갈로 안은 후끈♨️
게다가 난로까지 피우니 잠이 솔솔🥱
이곳저곳 다니고 뛰댕긴 
강아지들은 눈과 흙과 범벅🙄
혹 요즘 같은 날씨에 가실분들은
목욕하는날 가는걸 추천드려요ㅠㅠ
오자마자 흙에 눈에 ㅋㅋㅋ
난리 였네요ㅠㅠ
매장운영시간 등
자세한건 아래링크 
두번째 손가락으로 꾸욱 🫵
루암리 : 네이버
방문자리뷰 315 · 블로그리뷰 76
naver.me
아이조아펫파크 충주점 : 네이버
방문자리뷰 161 · 블로그리뷰 41
naver.me","밀크가족
우와~~요기 아이데리고 가봐야겠어요^^
2022.12.29. 23:02"
애견카페에서ㅠㅠ,"체리가....... 진짜 너무미친듯이 애견카페를
돌아다니는데요
체리는 1.3키로인데 10키로까지입장가능한곳이거든요
자기보다 다 훨씬큰데 앞발로 얼굴을 치지않나
요즘 추워서 목도리나 후드입은애들은 목도리를
물려고 하지않나
도망가는애 죽자고 쫓아가질않나
일부 견주님들은 애기라 놀고싶어서그런거다하는데
으앙 ㅠㅠㅠㅠㅠㅠㅠ 진짜 2시간내내 그래요
상대개가 가만히있으면 똥꼬냄새맡고 코맞대고(?)
그러는데 조금이라도 뛰면 미쳐서날뛰어요
앞발로 쳐버리니까 으르렁거리는 강쥐들도있는데
물러서지않고 또 쳐버리니...ㅠㅠㅠㅠ 
애견카페 가지말아야하나요 목줄풀어주니 미친듯이
뛰는데 ㅠㅠㅠㅠㅠㅠ 
다른강아지 앞발로 치고 자기보다5배가량크니까
지가 넘어져서 배깐채로 누워서 또 앞발로 상대강쥐
건들여요.... 왜이렇게 앞발로 툭툭칠까요
누워서까지.....밑에서 치고...137일되었어요
아 그리고 체리보다 전부큰 강아지라 다른강아지가
뛰면 체리가 달리기로는 못이기거든요
그럼 그강아지가 동그랗게 돌면 자기는 반원으로 돌아서
따라잡고 또 앞발로 얼굴쳐요...하아..
그럴때마다 손으로 못치게하는데
다른견주님이 또다른견주님한테 저 쪼그만한게 애견카페
깡패라고... 그냥 목줄산책만 해야되나요
사진은 달려가는 빡숑체리입니다ㅠ
아. 애카에서 또 콜링은 되요. 갑자기 제옆에서 나란히
걷기도하고;;; 얘 심리를 모르겠어요...","꾸꾸n젤리맘 위례
텐션이랑 체력이 그리 높은데 목줄산책만은 너무 가혹하고.
저희는 다른 이유지만 강아지는 소수로 만나고
맘껏 뛰뛰할수잇게
애카 오픈런을 선호합니다
2022.11.28. 23:27"
겨울이 경기애견카페 추천 부탁드려요~,"★★﻿★제목은 반드시 ""강아지 이름+추천 받고 싶은 애견동반 여행지의 지역&장소""로 작성 해주세요!﻿★﻿★﻿★﻿ 
ex) 겨울이 해운대 애견 펜션 추천 부탁드려요^^ 
ex) 미미 선릉역 애견 동반 식당 추천 부탁드립니다. 
****가입인사 제목&양식을 지키지 않은 회원님들은 모든 이벤트 참여 불가합니다**** 
---------------------------------------------------------------------------------------------------------------- 
① 우리 반려견을 소개합니다. 
(1) 반려견 이름 :  겨울이
(2) 반려견 나이 : 5살
(3) 거주 지역: 경기도
(4) 반려견 사진or동영상: 
② 애견 동반 펜션, 애견 동반 카페, 애견 동반 놀이터, 애견 동반 식당 중 가장 관심 있는 장소는? 
답: 애견 동반 펜션, 애견 동반 카페, 애견 동반 놀이터, 애견 동반 식당 전부요
③ 회원님들에게 추천 받고 싶은 애견동반 여행지의 지역&장소는? 
ex) 해운대 애견 동반 식당  
답: 강원도나 부산
④ 마지막으로 하시고 싶은 말씀! 
답: 반갑습니다 ","몽몽ㅣ서울
강릉 키크러스 카페 그제 다녀왔는데
아이 데리고 있기에 직원분들이 친절 하셔서
잘 쉬더 왔어요^^
홀에서 피자먹고~ 포장 선물용 빵들도
많이 구비 돼있어서 구매하고
괜찮았어요!
2023.01.04. 05:01"
애견카페?,"( Σ비방글 금지 !。)
용죽상가나 소사벌상가에 애견카페 없나요?
아이들이 강아지랑 놀고싶어하는데 평택엔 없는건가요?ㅜㅜ ","사랑랑맘
소사벌 파리바게트 2층에 애카 오픈했다고 들었어요~~~
2023.01.02. 11:29"
좀 한적한 애견카페 있나요??,"우리애기가 아직 사회성이 부족한건지, 겁이 많은건지, 강아지들이 많으면 주늑들더라구요…
이왕이면 한곳에서 적응 시키고 싶어서, 넓거나? 그런게 나을지…
아니면 애견카페 적응시키는법이 따로 있는건지 궁금하네요 어떻게들 하시는지","대담대담
사회성이 부족하면 산책으로 사회성을 길러보세요
2022.12.16. 01:06"
무권리 남양주 별내 애견카페 애견미용실 내놓습니다.,"<점포매도 글 계속 삭제당하시는분> 
1. 작성글 예시 
https://cafe.naver.com/jihosoccer123/563665
2. 점포매도 규정 
https://cafe.naver.com/jihosoccer123/3567
제목에 특수문자 넣으면 무통보 삭제합니다 
주소 ▶   남양주시 별내
업종 ▶   일반음식점
층수 ▶   1층
면적 ▶   25평
보증금 ▶   2000
임대료 ▶   150
권리금 ▶  (정확한 금액 필수기재, 미기재시 무통보 삭제) 무권리
총금액 ▶   2150
이름 ▶   김윤정
근무하는 직원의 수 ▶   1
연락처 ▶ 사기꾼한테 쪽지로 직거래 사이트에 무료로 올려 주겠다고 연락옵니다.  
(무료라고 해놓고 나도 모르게 돈이 빠져나갑니다!!! 계약 사기피해자 속출!!!) 
*사기 컨설팅 업체 때문에 연락처 기재금지* 
네이버 쪽지로 연락처 주고 받으세요 (연락처 기재시 글 삭제..) 
사업자등록증, 신분증 2장 대조사진 첨부  
[이름] [업태] [종목] 이외 전체 모자이크 
▶   
점포상세사진 
▶  
상세내용 
▶  
계약불발로 다시 올립니다
계획한것보다 더 일찍 나가게되서 무권리로 올려놨습니다.
글 잘 읽어보신후 정말 하실분들만 문의 주세요 창업 상담소도 아닌데 다른걸로 문의 주시는 분들이 너무 많습니다
저도 영업중이라 일일이 답변은 힘들고 약속 안하시고 찾아오시는분들 응대해드리지 않습니다.
매장이전으로 매출공개는 하지 않습니다
인테리어에 많이 신경 썼고 월세도 주변시세에 비해 저렴해요
보통 상가주택이 주차가 힘든편인데 저희 매장 주차만해도
5대는 넉넉히 할수 있고 옆 입주민주차까지도 사용가능해서 7대는 충분합니다
주차때문에 스트레스 받은적 없습니다
화장실도 매장안에 있어서 사용 및 관리가 용이합니다
처음 오픈할때 애견미용실과 애견카페로 디자인을 잡은거라
호텔방겸&미용실이 따로 나와있고 아이들 목욕할수있는 공간에
스텐욕조와 온수기 및 세탁실까지 있습니다.
아이들 격리할수있는 호텔방 공간도 넉넉히 뺐구요
카페때 주방공간도 따로 마련해두어서 환풍기및 수도시설로 주방시설 공간도 있습니다.
전체 미끄럼방지 장판과 디팡매트 깔려 있구요
천장형 에어컨과 호텔방에 벽걸이형 에어컨으로 냉난방시설 완비되어 있습니다.
1년에 3번씩 LG에서 내부청소받아서 관리 잘되어있어요 최근에 2개월전에 받았습니다.
5년동안 운영해서 인지도도 높고 자리가 잡혀있어요
매장바로 앞이 초등학교라 방학때는 주말마다 자리가 없을정도로 대기명단 받아가면서 운영했습니다
지금도 전화로 미용과 카페문의는 꾸준합니다 근처에 애견용품 판매하는곳도 없어서
패드랑 간식 팔아달라고 오시는 손님도 많아서 용품도 같이 하시면 좋을거같네요
상호는 제가 쓰기때문에 간판만 변경하시면 될 것 같습니다.","Yolii
쪽지드렸습니다 확인부탁드립니다!
2023.01.25. 11:45"
새해부터 애견카페 뿌시기🔨🔨,"안녕하세요ㅎㅎ
우피랑 새해에 뭐하지 하다가
가까운 곳에 후기 좋은 애견카페 다녀왔습니다!
➡️ 컨츄리독(용인시 모현)
되게 넓어서 좋더라구요ㅎㅎ
사장님도 친절하시구! 
우피가 열심히 뛰뛰하길 바랬는데..
처음이여서 그런지, 많은 댕댕이들 때문인지
긴장해서 본격적으로 안 놀더라구여ㅠㅠ
자주 와서 적응을 시켜줘야겠어욧❤️
댕댕이들 진~~짜 많더라구요😘
댕댕이 천국ㅋㅋㅋㅋ
사람 없을 때 찰칵📸 찍었어요ㅋㅋ
다음번에도 꼭 가려구요~
가까이 사시는 분들 진땨 추천👍이요😁","둘리마미ㅡ 부산
우피야
컨츄리독 전세내고
놀구왔구나

애카가 최고라개🥰🥰🥰🥰🥰
2023.01.02. 09:41"
안녕하세요 김포 멀티애견카페 버터입니다💓,"김포시 풍무동에 위치한 애견카페 버터입니다~!!
반려견입장료xx!! 케어키즈존으로 운영되고있구요(❁´▽`❁)
반려견유치원.호텔링도 하고있습니다~!
김포지역 픽업서비스는 상담후가능하십니다~!!
한번 놀러오세요 귀요미친구들이 기다리고있답니다ㅎㅎㅎ
인스타 @cafeb_utter","쏘닉이
호텔금액궁금해요 5.5키로입니다
2022.12.27. 21:41"
대전 애견카페,"중형견들 요즘 애카 어디로 가세요..?
중현견 애견카페가 다 없어졌네요...다 소형견 위주로 
바뀌는거같아요 ㅠㅠㅠㅠㅠ그나마 있던 반려동물공원도
 중형견존이 있었는데 다 합쳐버리고ㅠㅠ어디로 가시나요ㅠ","계라니다
댕라운지요 !!!!!!
2023.01.03. 10:54"
야외애견 카페부탁드려요 ~,"25일화요일이  개교기념일이라  초5따님과 유키 셋이서  22일부터  25일까지  애견펜션을  가려다
급  야외애견카페를  가려고  합니다  야외애견카페정보가 없어서요 
가깝고  좋은곳 추천부탁드립니다  ♡^^♡","진주엄마
가껍진 않지만
이천 개들의정원 추천드려요
작은 소형견들이 놀기 좋더라구요
2022.10.19. 15:55"
3개월하고 반개월 애견카페,"겨울이라 코산책밖에 못해서 사회성도 기를겸 애견카페 가보려고 하는데용 백신은 4차까지 했는데 다른 아이들 만나서 놀아도 되겠죵..? 
밑에는 접종 정보에용..!!","토리 220904 분당
5차까지 다 맞고 항체검사한뒤 가능할듯해요
2022.12.12. 16:19"
자유수영 가능한 곳과 애견카페 추천부탁드려요,"아이들이 수영장가서 자유수영 하고 싶어하는데 근처 어디가 괜찮을까요?
그리고 둘째가 애견카페를 너무 가고싶어 하는데요
저희는 애완견은 없지만 가서 만져보고 데리고 놀만한 애견카페도 추천부탁드립니다 ","fuzz
근처가 어디신지.. 시에서 운영하는 곳 가능해요.
2022.12.30. 15:42"
소형견 대형견 분리되어있는 애견카페 있나요??,천안이나 아산에 소형견 대형견 따로 되어있는 애견카페 있을까요~??,"lovehappy
아시나요 카페요 ~ 소형견 대형견 따로 되어잇어요
2023.02.03. 12:50"
(영암삼호)애견카페,"동영상
(영암삼호)애견카페
재생 수
18
00:00 | 00:06
화질 선택 옵션
자동

(영암삼호)애견카페
세상 참 좋아졌지요~~
사람들만
카페를 찾아다니는게 아니고
반려견들도 
애견카페를 가거든요~
애견카페 코코독스랍니다~~ㅋ
우리 혁이~♡
순딩순딩하지용?
모처럼
너른 잔디에서
아주아주 신바람이 났지요~~ㅋ
제발
아프지 말고
무탈하게 잘 살아주렴~♡♡
너 산책시키며
살 빼겠다고 
분명히 약속한 내 아들을 위해
더 건강하게 달려가주렴~~~ㅎㅎ
(5키로 빼면 백만원 주겠다고
거래 했습니당~~)","목포II다둥이네집
넘 귀엽게 생겼어요ㅋㅋㅋ
그나저나 5키로 빼면 백만원~~전 누가 돈준다하면 노력해보겠는데ㅋㅋ
2022.11.27. 15:28"
분당 근처에서 요즘 핫한 애견 중심 애견카페 알려주세요!!,"사회성을 기르고 싶어서 사람과 친구들 많은 좋은 애견카페 추천해주세요!!
사진 찍을 곳도 많으면 좋을것같아요
좀 멀어도 상관없어요 용인,광주,광교,수원 OK","znflqn1
양주 레오나르독이요 새로 생겼어용
2023.02.01. 02:28"
"애견미용, 카페, 호텔 인수하실분(권리금 없음)","1. 위치 : 파주시 와동동 1302-4 아이프라자 2층 201호 
2. 매물의 특징 (평수, 확장여부, 대출여부, 시설물의 상태, 주변환경 등) : 애견카페, 미용시설 되어 있음. 30평 정도됨. 권리금 없음.
3. 희망가격 : 매매 3억 or 보증금 2천만원/월세 120만원 
4. 이사시기 : 협의 
5. 연락처 : 010-7129-4645
6. 사진첨부 : 
존재하지 않는 이미지입니다.
존재하지 않는 이미지입니다.
※ 파주맘은 부동산 직거래시 생길 수 있는 사고에 대해 책임을 지지 않으므로, 신중히 거래하시기 바라며, 계약시 물건에 대한 정확한 정보 확인(등기부등본 확인필수)을 반드시 하시기 바랍니다.",[0]
🟡 ﻿반려견 유치원﻿🟡 ﻿ 개좋아 애견유치원에서 2월 신입생을 모집합니다^^ ﻿💥﻿강아지 호텔 상시운영중﻿💥,"1. 상호명  개좋아
2. 연락처 호텔문의: 010.5851.5619
            유치원 교육문의: 010.8205.5619
http://pf.kakao.com/_uBxaRxj
개좋아
파주 댕댕이들 모여라! 130평 잔디운동장 넉넉한 호텔장 성향별 맞춤형 유치원 전직원 반려견전문가!
pf.kakao.com
3. 운영시간 및 휴무안내 
평일: 9-6시 (유치원, 호텔상시)
 주말: 12-5시
휴무없음
4. 위치 / 지도 첨부  
50m
© NAVER Corp.
개좋아
경기도 파주시 조리읍 대원로 270 개좋아파주본점
개좋아유치원 2월신입생모집💒
🟡15키로 이하 견종은 ok
🟡5가지접종 완료 퍼피 ok
🟡집에 혼자있기 힘들어하는 친구 ok
🟡활동량이 너무 많아서 집에 혼자 두기 미안하다면 ok
🟡사회성을 길러주고 싶다면 ok
🟡여러가지 프로그램을 해주면서 반려견전문가가 직접 운영하는 곳을 찾고 계셨다면 ok
🟡친구랑 노는걸 너무 좋아한다면 ok
🟡 대형견과 합사되는것이 걱정스러우시다면 ok
🚘픽드랍가능🚕
평일에는 반려견 유치원을 운영 중이며 전문적인 교육을 받은 반려견전문가들이 체계 운영하고 있으며
사진과 동영상을 정말 어마어마 하게 보내드립니다 ^ ^
일산/ 운정 /파주 외곽 쪽으로 차량 운행도 하고 있습니다
펫마사지 받는 댕댕이 ^^
나는 어질리티 꿈나무!
저희 상주견들도 다 소형견이에용 ^.^
우리 업체를 소개합니다
파주 조리읍 봉일천에 위치한 저희는 반려견 유치원, 호텔, 교육, 주말에는 운동장까지 운영하고 있습니다.
 호텔은 원장님이 직접 24시간 상주 하고 있습니다.
 주말에는 130평 운동장을 이용하실 수 있으며, 다양한 음료가 준비 되어 있고,
무료 행동교정 상담도 진행하고 있으니 방문 하여 주세요 ^^
  조리읍 소형견전용 유치원, 24시 상주 강아지 호텔, 130평 운 (1)
재생 수
14
00:00 | 00:26
화질 선택 옵션
자동

조리읍 소형견전용 유치원, 24시 상주 강아지 호텔, 130평 운 (1)
파주 24시간 같이있고 심지어 같이자는 호텔이 있다구?! 파주 개좋아
🔴호텔운영경력은 8년!!!🔴
파주 조리읍 봉일천 인근에 위치한
💥운동장 130평 실내 40평의💥
주말에만 애견카페로 운영중 입니다. 
호텔은 상시 예약 받습니다!
호텔은 정식으로 위탁업허가를 받고
16대의 cctv가 있습니다. 
💥원장님이 직접 24시간 상주💥하며
밤에는 집에 같이 데려가서 잠을 자기도 합니다. 
분리불안이나 호텔장에서 못자는 아이는
원장님이 데리고 잡니다😊 
실외배변 , 소심한아이,분리불안 등등 
다 가능합니다. 
고민하지 마시고 연락주세요!!!
개좋아
경기도 파주시 조리읍 대원로 270 개좋아파주본점
  50m
© NAVER Corp.
개좋아
경기도 파주시 조리읍 대원로 270 개좋아파주본점
#개좋아유치원
#개좋아 #파주애견호텔
#파주애견카페 #파주애견유치원 #일산애견유치원
#일산애견호텔 #일산애카 #일산애견카페
#일산애견동반 #일산애견운동장 #조리읍애견유치원
#파주강아지유치원 #일산강아지유치원 #개육아
#반려견운동장 #반려견호텔 #반려견유치원
#반려견놀이터 #멈머 #파주애견동반
#파주개좋아 #멍팔환영
#멍팔 #멍친 #파주훈련사 #금촌애견유치원 #금촌강아지유치원 #금촌애견호텔","스윙2
주말 운동장 이용료는 얼마일까요?
2023.02.02. 13:35"
삼리 애견카페 야미뽀,"집 근처에 애견카페가 생겨서 너무 좋습니다.
추천드리고싶은 곳은 
삼리 애견카페 ""야미뽀"" 에요.
내부도 넓고 사장님들도 친절하시고
테라스도 있어서 댕댕이들 뛰어놀기도 좋아요.
수제간식도 직접 만들어서 판매하시고
댕댕이들 생일때 생일케이크도 주문제작 가능한 곳이더라구요.
댕댕이 옷도 예쁜게 많아서 저도 하나 지르고 왔네요.
""야미뽀"" 추천합니다!
50m
© NAVER Corp.
야미뽀
경기도 광주시 곤지암읍 평촌길 35-10 3층(보람빌딩)
아래 사진은 우리 댕댕이 포토존에서 찍은 사진이랍니다.","병만사장
반려견없고 딸아이가 강아지를좋아하는데 가면 강아지들이 있을까요?
2022.12.21. 10:16"
미쯔 애견카페 다녀왔어요.,"사진 9장
※멍이들의 이야기는 일상생활을 회원분들끼리 공유하는 곳 입니다. 
※질문글은 이런것도 궁금해 게시판을 통해 올려주셔야 하며, 성실멤버 이상만 가능합니다. 
질문글을 계속 멍이들의 수다방에 올리시면 활정 및 강퇴 되실 수 있습니다. 
※애견용품 관련 상품 및 업체명은 꼭! 꼭! 블라인드 처리해주세요.
###울 미쯔 늘 집에 혼자있다가 오늘은 애견카페 데리고가서 사진찍고 왔어요.","콩v후추v대추v인천
미쯔 생맥 ㅋㅑ~~~
사진도 잘 찍고 배경도 이쁘공 ㅎㅎ
미쯔 최고다 ㅋㅋ
2022.12.17. 00:41"
노견을 애견카페에 데리고 가면 좋아하나요? 싫어할까요?,"아는동생 부탁으로 노견을 잠시 맡을건데요
제가 고양이는 키워봤어도 강아지는 처음이라...
13살인가 14살인가 노견이에요.
애견카페 데리고 가면 귀찮아서 싫어할까요?","ullai
네 대부분 안 좋아해요...!
2023.01.02. 04:10"
애견인이 아닌데 애견카페 갈 수 있나요~^^;;,"저희집 아이들이 
애견카페에 가보고 싶다는데요~ 
저희집은 개를 안키우는데^^;;;
그냥 가서 강아지들이랑 놀고
커피한잔 먹고 올 수 있는 곳 있나요?
아이들이 멍멍이를 넘 좋아해서
자유롭게 풀어놓은 곳이면
좋겠어요~ ","미나래
무봉유치원근처 놀이터옆에 있어요
상호는 모르겠어요
2022.12.10. 19:33"
아이들과 갈수잇는 애견카페,"웅천에잇던 애견카페 아직도 하나요?? 
아이들과 갈수릿는 애견카페 어디또잇을까요?? 
미평잇는데 갓다와서 다른데 추천부탁드려요ㅎ","골드키위v82v국동
웅천에도 하긴하는데 강아지 간식주는값이 비싸요 저희애들 계속 준닥해서 난감했고 그냥 강아지들이나 시설은 별루였어요 제기준요
2022.11.12. 18:32"
(서울)용마산 똥강아지애견카페,"※ 제목은 반드시 ""(지역) + 다녀오신 반려견 동반 카페/식당의 이름"" 을 포함해서 작성 해주세요! 
ex) (수원) 푸들카페 하루와 갔다 왔어요!! 
ex) (부산) 독데렐라 미미와 어제 갔었어요~ 
---------------------------------------------------------------------------------------------------------------- 
(애견 동반 식당/카페) 장소 이름: 똥강아지 애견카페
(애견 동반 식당/카페) 장소 위치: 
50m
© NAVER Corp.
똥강아지카페
서울특별시 중랑구 용마산로 248 6층 601호
(애견 동반 식당/카페) 사진 및 후기:
운동장은 없지만 포토존 맛집 실내애카에요
주차는 용마산폭포공원에 하시면됩니다
저녁에 가서 유명한 구름샷은 못 찍었지만 알차게 놀다왔어영","고도치ㅣ의정부
보리~~애카가면 멍푸치노☕️한잔은 기본이죠ㅎㅎ
2022.12.18. 11:05"
애견카페 추천 부탁드려요,"16개월 아기가 강아지를 너무 좋아해서 눈으로만 보고싶은데 야외는 추워서 아이도 입장 가능한 제주시에 있는 애견카페 추천해주세요!
오늘도 많이 쌀쌀하네요ㅠ감기조심하세요~~","예희
노형에있어요 펫다방
2022.12.26. 10:43"
애견유치원 바닥 고민이에요ㅠ,"애견카페 운영중인 매장인데 
유치원만 하기로 결정하고
보수공사를 들어가려 고민중입니다.
지금 바닥은 에폭시 3겹깔아 사용하고 있었는데
바닥 교체용으로 애견전용 장판, 포세린, 에버롤, 데코타일, 디팡 등 생각하고 있습니다.
정말 종류도 많고 뭐가 최선일지 고민이 많이 되네요ㅜ
미끄럼방지와 방수가 최대 관심사입니다ㅜ
제가 혹시 모르는 종류들도 있을것이고,,,
계속해서 알아보고는 있지만 
경험자 분들께 조언 얻고자 글을 씁니다.
아마 작업을 들어간다면 에폭시 위에 들어갈것같아요.
미리 감사합니다.","서울ll꿈나무19
타일
2022.12.30. 18:50"
